time,ground_pelvis_0,ground_pelvis_1,ground_pelvis_2,ground_pelvis_4,hip_r_0,hip_r_1,knee_r_0,ankle_r_0,hip_l_0,hip_l_1,knee_l_0,ankle_l_0
0.26974999999999916,0.010696889204738687,0.05294048045868134,-0.08150104118295964,0.9148117028312635,-0.19473088910948216,-0.02958467999286994,-0.14694633494708384,0.284761738515185,0.38203069298730996,0.015455770492791131,-0.07156683766590392,-0.10572231366566036
0.2712500000000001,0.01080692317202511,0.05248174057352977,-0.08288054808928617,0.914452431754682,-0.19546365175397346,-0.029061695009289,-0.149552094143014,0.2868107204232735,0.3819799680138411,0.014490832854298853,-0.06683881277320718,-0.10689241119925569
0.27349999999999985,0.010971714390185329,0.051803462778511326,-0.08492566602425636,0.91391627604447,-0.19655552159419248,-0.0282886132401527,-0.15346221485415204,0.2899396332497706,0.3819360250055931,0.013063833410090512,-0.06007637190168279,-0.10856884632753344
0.2757499999999996,0.011134543081824627,0.051135457206884956,-0.08693759259627336,0.9133840138403343,-0.19764323784419213,-0.027529684298011187,-0.15735779895899768,0.2929710481963091,0.3819334675108081,0.011662238854961718,-0.053718137438221826,-0.11014400596892858
0.27799999999999936,0.01129429803764392,0.05047589617886281,-0.08891121198767792,0.9128563513142095,-0.19873219975382336,-0.026785019563430795,-0.16122265592428497,0.29572208528798105,0.3819746488826582,0.010287134026581716,-0.04777365076400832,-0.1116064080951334
0.28000000000000025,0.011431150468182374,0.04989615568565279,-0.09062984378208867,0.9123914670977534,-0.1997015616716337,-0.026134768820372727,-0.16462712465910478,0.29787149179138517,0.38205178118602784,0.00908829758639808,-0.0428438155182743,-0.1128038705838557
0.28200000000000003,0.011559797235037864,0.04932343362746668,-0.09231272003233,0.9119305149029051,-0.2006693223109723,-0.02549551777072259,-0.16800533938025414,0.2997767535357699,0.382171448314698,0.007913409453879357,-0.038251901831747974,-0.11390194771556592
0.2842499999999998,0.011693914164862356,0.04869272662429692,-0.09416308121637136,0.9114169128008666,-0.2017560152894179,-0.024795250320905033,-0.1717772657204149,0.3016696122914548,0.3823574108387484,0.006626345883474975,-0.03349230715846029,-0.11502279847953781
0.28649999999999953,0.011818464111980469,0.048084915899738005,-0.09596971766641224,0.9109090988626857,-0.20284326032276118,-0.024125602490196008,-0.1755203174749698,0.3033104635486667,0.3825946106857568,0.005385233625105847,-0.029163131990708066,-0.1160359128775481
0.2887499999999993,0.011935647519920095,0.04750772155551272,-0.0977346472739145,0.9104076019692457,-0.20393295063056596,-0.023495783141785336,-0.17924080102098802,0.30474020631086646,0.38287908371634266,0.00419834382265678,-0.025262899447275982,-0.11696108408647739
0.29025000000000023,0.012009448904093823,0.04714208779374208,-0.09888857474979819,0.9100769057229011,-0.20465950173060804,-0.023100003635238092,-0.18171482055066632,0.305615362767178,0.38309467258195684,0.003439530432060725,-0.02290025758359071,-0.11753943392103877
0.2925,0.012112534730103089,0.04662390008035291,-0.10058525173405165,0.9095864261744752,-0.20574657432010454,-0.022543073582456052,-0.18542693321066323,0.3068759552449288,0.3834573910171407,0.00235188352373887,-0.019710987394938574,-0.1183639264896068
0.29474999999999973,0.012203856096973482,0.04614580166157619,-0.10223958660570115,0.9091027406327273,-0.206828295593418,-0.02203454599103148,-0.1891429006842822,0.30808488816315627,0.38386915879083716,0.0013297203011491479,-0.016945458746620474,-0.119151003315072
0.2969999999999996,0.012278947094036199,0.0457112599572427,-0.10384800813245842,0.9086259330379063,-0.20790335650235992,-0.021579411783038915,-0.19285665276111108,0.30919177028331357,0.38433422107702003,0.0003784426496718605,-0.014602816442223441,-0.119909568170573
